Term,Ses,Subject,Catalog,Sec,Class Nbr,Career,Course Name,Topic Name,School,Dept,Instr ID,Class Start Date,Class End Date,Mtg Start,Mtg End,M,T,W,Th,Fri,S,Su,Bldng/Room,Enrl Cap,Wait Cap,Class Stat,Min,Max,Component
2228,S,ENGR, 101,05,1570,UGRD,Foundatns Design & Fabrication,,SENG,EECS,,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,,,,F,,,ONLINE TBA,19,100,Active,3.00,3.00,HY
2228,S,CHEM, 230L,L12,1571,UGRD,Organic Chemistry I Laboratory,,COS,CHEM,,8/29/22,12/17/22,,,,,,,,,,,14,100,Cancelled,1.00,1.00,LAB
2228,S,CHEM, 230L,L13,1572,UGRD,Organic Chemistry I Laboratory,,COS,CHEM,771,8/29/22,12/17/22,1:00:00 PM,4:50:00 PM,,,,Th,,,,KC 377,14,100,Active,1.00,1.00,LAB
2228,S,CHEM, 230L,L14,1573,UGRD,Organic Chemistry I Laboratory,,COS,CHEM,482,8/29/22,12/17/22,1:00:00 PM,4:50:00 PM,,,,Th,,,,KC 379,14,100,Active,1.00,1.00,LAB
2228,S,CHEM, 230L,L14,1573,UGRD,Organic Chemistry I Laboratory,,COS,CHEM,469,8/29/22,12/17/22,1:00:00 PM,4:50:00 PM,,,,Th,,,,KC 379,14,100,Active,1.00,1.00,LAB
2228,S,ENGR, 101,06,1574,UGRD,Foundatns Design & Fabrication,,SENG,EECS,338,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,,T,,,,,,KC N214,19,100,Active,3.00,3.00,HY
2228,S,ENGR, 101,06,1574,UGRD,Foundatns Design & Fabrication,,SENG,EECS,,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,,,,F,,,ONLINE TBA,19,100,Active,3.00,3.00,HY
2228,S,ENGR, 101,07,1575,UGRD,Foundatns Design & Fabrication,,SENG,EECS,651,8/29/22,12/17/22,5:30:00 PM,6:45:00 PM,,T,,,,,,KC N214,19,100,Active,3.00,3.00,HY
2228,S,ENGR, 101,07,1575,UGRD,Foundatns Design & Fabrication,,SENG,EECS,,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,,,,F,,,ONLINE TBA,19,100,Active,3.00,3.00,HY
2228,S,ENGR, 101,08,1576,UGRD,Foundatns Design & Fabrication,,SENG,EECS,818,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,,,W,,,,,KC N214,19,100,Active,3.00,3.00,HY
2228,S,ENGR, 101,08,1576,UGRD,Foundatns Design & Fabrication,,SENG,EECS,,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,,,,F,,,ONLINE TBA,19,100,Active,3.00,3.00,HY
2228,S,ENGR, 101,09,1577,UGRD,Foundatns Design & Fabrication,,SENG,EECS,433,8/29/22,12/17/22,5:30:00 PM,6:45:00 PM,,,W,,,,,KC N214,19,100,Active,3.00,3.00,HY
2228,S,ENGR, 101,09,1577,UGRD,Foundatns Design & Fabrication,,SENG,EECS,,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,,,,F,,,ONLINE TBA,19,100,Active,3.00,3.00,HY
2228,S,ENGR, 101,10,1578,UGRD,Foundatns Design & Fabrication,,SENG,EECS,433,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,,,W,,,,,KC 153,19,100,Active,3.00,3.00,HY
2228,S,ENGR, 101,10,1578,UGRD,Foundatns Design & Fabrication,,SENG,EECS,,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,,,,F,,,ONLINE TBA,19,100,Active,3.00,3.00,HY
2228,S,ENGR, 300,01,1579,UGRD,3D Printing and Design,,SENG,EECS,632,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,,T,,,,,,KC N214,13,100,Active,3.00,3.00,LEC
2228,S,ENGR, 300,02,1580,UGRD,3D Printing and Design,,SENG,EECS,632,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,,,,Th,,,,KC N214,13,100,Active,3.00,3.00,LEC
2228,S,ENGR, 370,01,1581,UGRD,Topics in Engineering,Processes in Manufacturing,SENG,EECS,915,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,,T,,Th,,,,KC N214,20,100,Active,3.00,3.00,LEC
2228,S,BCHM, 208,01,1582,UGRD,Intro to Molecular Gen Lec/Lab,,COS,CHEM,925,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,F,,,DH 103,3,100,Active,4.00,4.00,LEC
2228,S,BCHM, 208,02,1583,UGRD,Intro to Molecular Gen Lec/Lab,,COS,CHEM,969,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,DH 103,2,100,Active,4.00,4.00,LEC
2228,S,BCHM, 208,L01,1584,UGRD,Intro to Molecular Gen Lec/Lab,,COS,CHEM,574,8/29/22,12/17/22,1:00:00 PM,4:50:00 PM,M,,,,,,,KC 279,0,100,Active,4.00,4.00,LAB
2228,S,BCHM, 208,L02,1585,UGRD,Intro to Molecular Gen Lec/Lab,,COS,CHEM,574,8/29/22,12/17/22,6:00:00 PM,9:50:00 PM,M,,,,,,,KC 279,1,100,Active,4.00,4.00,LAB
2228,S,SE, 300,01,1586,UGRD,Software Reqs & Testing,,SENG,EECS,322,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,LL B13,25,100,Active,3.00,3.00,LEC
2228,S,BCHM, 208,L03,1587,UGRD,Intro to Molecular Gen Lec/Lab,,COS,CHEM,,8/29/22,12/17/22,,,,,,,,,,,0,100,Cancelled,4.00,4.00,LAB
2228,S,BCHM, 208,L04,1588,UGRD,Intro to Molecular Gen Lec/Lab,,COS,CHEM,510,8/29/22,12/17/22,1:00:00 PM,4:50:00 PM,,T,,,,,,KC 279,1,100,Active,4.00,4.00,LAB
2228,S,SE, 310,01,1589,UGRD,Software Design,,SENG,EECS,560,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,LL B16,25,100,Active,3.00,3.00,LEC
2228,S,BCHM, 208,L05,1590,UGRD,Intro to Molecular Gen Lec/Lab,,COS,CHEM,419,8/29/22,12/17/22,1:00:00 PM,4:50:00 PM,,,W,,,,,KC 279,1,100,Active,4.00,4.00,LAB
2228,S,BCHM, 208,L06,1591,UGRD,Intro to Molecular Gen Lec/Lab,,COS,CHEM,161,8/29/22,12/17/22,1:00:00 PM,4:50:00 PM,,,,Th,,,,KC 279,1,100,Active,4.00,4.00,LAB
2228,S,PSY, 201,02,1593,UGRD,Critical Thinking,,CHBS,PSYC,649,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,,T,,Th,,,,BK 212,25,100,Active,3.00,3.00,LEC
2228,S,PSY, 323,01,1594,UGRD,Child Development,,CHBS,PSYC,897,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,CB 112,25,100,Active,3.00,3.00,LEC
2228,S,PSY, 323,02,1595,UGRD,Child Development,,CHBS,PSYC,897,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,,T,,Th,,,,CB 112,25,100,Active,3.00,3.00,LEC
2228,S,CCI, 100,01,1602,UGRD,Intro Creative & Cultural Ind,,CHSS,CMCI,492,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,,T,,Th,,,,SH 102,25,100,Active,3.00,3.00,LEC
2228,S,CCI, 100,02,1606,UGRD,Intro Creative & Cultural Ind,,CHSS,CMCI,492,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,,T,,Th,,,,BK 213,25,100,Active,3.00,3.00,LEC
2228,S,CCI, 203,01,1607,UGRD,Cntmp Iss Crtv & Cultl Indstr,,CHSS,CMCI,917,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,AF 206A,25,100,Active,3.00,3.00,LEC
2228,S,CCI, 203,02,1608,UGRD,Cntmp Iss Crtv & Cultl Indstr,,CHSS,CMCI,806,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,M,,,,,,,BK 211,30,100,Active,3.00,3.00,LEC
2228,S,CCI, 301,01,1609,UGRD,Studies in Cultural Instns,,CHSS,CMCI,972,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,M,,W,,,,,LL B13,30,100,Active,3.00,3.00,LEC
2228,S,CCI, 301,02,1610,UGRD,Studies in Cultural Instns,,CHSS,CMCI,972,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,M,,W,,,,,AF 206C,30,100,Active,3.00,3.00,LEC
2228,S,CCI, 302,01,1611,UGRD,Cultural Memories Digital Age,,CHSS,CMCI,492,8/29/22,12/17/22,4:00:00 PM,6:50:00 PM,M,,,,,,,SH 101,20,100,Active,3.00,3.00,LEC
2228,S,CCI, 304,01,1612,UGRD,Creative/Cultural Ind Practice,,CHSS,CMCI,923,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,,,W,,,,,BK 212,30,100,Active,3.00,3.00,LEC
2228,S,CCI, 304,02,1613,UGRD,Creative/Cultural Ind Practice,,CHSS,CMCI,636,8/29/22,12/17/22,1:00:00 PM,3:50:00 PM,,,,,F,,,WH 220,30,100,Active,3.00,3.00,LEC
2228,S,CCI, 304,03,1614,UGRD,Creative/Cultural Ind Practice,,CHSS,CMCI,917,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,T,,Th,,,,SC 019,30,100,Active,3.00,3.00,LEC
2228,S,ENG, 227,01,1615,UGRD,Writing the One-Act Play,,CHSS,ENGL,488,8/29/22,12/17/22,12:00:00 PM,12:50:00 PM,M,,W,,F,,,SH 106,15,100,Active,3.00,3.00,LEC
2228,S,ENG, 228,01,1616,UGRD,Intro to Screenwriting,,CHSS,ENGL,898,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,M,,W,,,,,SCN C242,15,100,Active,3.00,3.00,LEC
2228,S,ENG, 302,01,1617,UGRD,Writing About Diverse Cultures,,CHSS,ENGL,1012,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,M,,W,,,,,BP 1107,18,100,Active,3.00,3.00,LEC
2228,S,ENG, 321,01,1618,UGRD,Topics in Amer Lit After 1870,Chicanx Lit,CHSS,ENGL,,8/29/22,12/17/22,,,,,,,,,,,13,100,Cancelled,3.00,3.00,LEC
2228,S,ENG, 221,01,1619,UGRD,Literature I Antiquity - 1400,,CHSS,ENGL,607,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,M,,W,,,,,BK 204,27,100,Active,3.00,3.00,LEC
2228,S,ENG, 351,01,1620,UGRD,Writing the Graphic Novel,,CHSS,ENGL,488,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,M,,W,,,,,SH 106,15,100,Active,3.00,3.00,LEC
2228,S,ENG, 222,01,1621,UGRD,Literature II (1400-1800 CE),,CHSS,ENGL,607,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,M,,W,,,,,SC 220B,20,100,Active,3.00,3.00,LEC
2228,S,ENG, 310,01,1622,UGRD,Writing Creative Nonfiction,,CHSS,ENGL,367,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,M,,W,,,,,SC 404,15,100,Active,3.00,3.00,LEC
2228,S,ENG, 270,01,1623,UGRD,Foundations Rhetorical Studies,,CHSS,ENGL,456,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,M,,W,,,,,SH 101,20,100,Active,3.00,3.00,LEC
2228,S,ENG, 339,01,1624,UGRD,World Lit Fr 1900-the Present,,CHSS,ENGL,506,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,DT 201,18,100,Active,3.00,3.00,LEC
2228,S,ENG, 328,01,1625,UGRD,Writing for Video Games,,CHSS,ENGL,831,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,,T,,Th,,,,SH 205,18,100,Active,3.00,3.00,LEC
2228,S,ENG, 373,01,1626,UGRD,Rhetorical Criticism,,CHSS,ENGL,612,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,,T,,Th,,,,BK 202,24,100,Active,3.00,3.00,LEC
2228,S,ENG, 314,01,1627,UGRD,Writing the Novel,,CHSS,ENGL,88,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,T,,Th,,,,DT 102,15,100,Active,3.00,3.00,LEC
2228,S,ENG, 430,01,1628,UGRD,Shakespeare's Comedies/Histori,,CHSS,ENGL,192,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,T,,Th,,,,SC 103,13,0,Active,3.00,3.00,LEC
2228,S,ENG, 304A,01,1629,UGRD,C W Tpc Experimental Writing,,CHSS,ENGL,72,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,T,,Th,,,,SH 106,15,100,Active,3.00,3.00,LEC
2228,S,ENG, 321,02,1630,UGRD,Topics in Amer Lit After 1870,African American Literature,CHSS,ENGL,,8/29/22,12/17/22,,,,,,,,,,,13,100,Cancelled,3.00,3.00,LEC
2228,S,HIST, 230,01,1631,UGRD,Chicano/a Hist & Culture-1865,,CHSS,HIST,148,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,M,,,,,,,BK 204,30,100,Active,3.00,3.00,LEC
2228,S,HIST, 260,01,1632,UGRD,Asian History and Film,,CHSS,HIST,209,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,,T,,Th,,,,BK 205,30,100,Active,3.00,3.00,LEC
2228,S,HIST, 220,01,1633,UGRD,The Vietnam Wars,,CHSS,HIST,209,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,BP 1107,24,100,Active,3.00,3.00,LEC
2228,S,HIST, 496,01,1635,UGRD,Advanced Research Thesis I,,CHSS,HIST,587,8/29/22,12/17/22,4:00:00 PM,6:50:00 PM,,T,,,,,,SH 206,20,100,Active,3.00,3.00,LEC
2228,S,HIST, 367,01,1636,UGRD,Holocaust in Eastern Europe,,CHSS,HIST,587,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,,T,,Th,,,,SH 104,18,100,Active,3.00,3.00,LEC
2228,S,HIST, 297,01,1637,UGRD,The Holocaust in Histor & Film,,CHSS,HIST,587,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,M,,W,,,,,SC 319,30,100,Active,3.00,3.00,LEC
2228,S,HIST, 252,01,1638,UGRD,History and Film,,CHSS,HIST,315,8/29/22,12/17/22,4:00:00 PM,6:50:00 PM,M,,,,,,,DH 101,36,100,Active,3.00,3.00,LEC
2228,S,HIST, 302,01,1639,UGRD,Classical Wrld Ancnt Grc/Rome,,CHSS,HIST,315,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,M,,W,,,,,DH 101,25,100,Active,3.00,3.00,LEC
2228,S,HIST, 372,01,1640,UGRD,California History,,CHSS,HIST,864,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,,T,,Th,,,,SH 103,25,100,Active,3.00,3.00,LEC
2228,S,HIST, 125,01,1641,UGRD,LGBTQ America,,CHSS,HIST,864,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,BK 202,24,100,Active,3.00,3.00,LEC
2228,S,HIST, 339,01,1642,UGRD,"Immig, Border & Chicano/a Exp",,CHSS,HIST,148,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,,,W,,,,,BK 204,25,100,Active,3.00,3.00,LEC
2228,S,HIST, 233,01,1643,UGRD,Disability and American Life,,CHSS,HIST,906,8/29/22,12/17/22,5:30:00 PM,6:45:00 PM,,T,,Th,,,,BK 205,30,100,Active,3.00,3.00,LEC
2228,S,HIST, 110,01,1644,UGRD,Western Civ:Mesopotamia-Renai,,CHSS,HIST,704,8/29/22,12/17/22,5:30:00 PM,6:45:00 PM,M,,W,,,,,BK 204,30,100,Active,3.00,3.00,LEC
2228,S,HIST, 224,01,1646,UGRD,US Women's History,,CHSS,HIST,313,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,M,,W,,,,,SC 003,30,100,Active,3.00,3.00,LEC
2228,S,HIST, 234,01,1647,UGRD,"3,000 Years of Jewish History",,CHSS,HIST,188,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,T,,Th,,,,SC 412,22,100,Active,3.00,3.00,LEC
2228,S,HIST, 296,01,1649,UGRD,History Seminar,,CHSS,HIST,188,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,SH 106,15,100,Active,3.00,3.00,LEC
2228,S,REL, 309,01,1650,UGRD,"Religion, Knowledge & Evil",,CHSS,RELI,255,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,M,,W,,,,,SC 327,24,100,Active,3.00,3.00,LEC
2228,S,HIST, 398,01,1651,UGRD,The Historian's Craft,,CHSS,HIST,490,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,,T,,Th,,,,SC 103,13,100,Active,3.00,3.00,LEC
2228,S,REL, 310,01,1652,UGRD,From Socrates to Aquinas,,CHSS,RELI,212,8/29/22,12/17/22,9:30:00 AM,10:45:00 AM,M,,W,,,,,WH 220,25,100,Active,3.00,3.00,LEC
2228,S,REL, 311,01,1653,UGRD,Descartes to Kierkegaard,,CHSS,RELI,511,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,SC 327,25,100,Active,3.00,3.00,LEC
2228,S,ITAL, 101,01,1654,UGRD,Elementary Italian I,,CHSS,LANG,150,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,W,,F,,,SC 327,19,100,Active,3.00,3.00,LEC
2228,S,ITAL, 101,02,1655,UGRD,Elementary Italian I,,CHSS,LANG,494,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,W,,F,,,SH 101,19,100,Active,3.00,3.00,LEC
2228,S,ITAL, 101,03,1656,UGRD,Elementary Italian I,,CHSS,LANG,150,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,F,,,SC 327,19,100,Active,3.00,3.00,LEC
2228,S,ITAL, 101,04,1657,UGRD,Elementary Italian I,,CHSS,LANG,494,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,SH 101,19,100,Active,3.00,3.00,LEC
2228,S,ITAL, 102,01,1658,UGRD,Elementary Italian II,,CHSS,LANG,83,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,F,,,BK 201,19,100,Active,3.00,3.00,LEC
2228,S,ITAL, 201,01,1659,UGRD,Intermediate Italian I,,CHSS,LANG,662,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,F,,,SH 206,19,100,Active,3.00,3.00,LEC
2228,S,ITAL, 201,02,1660,UGRD,Intermediate Italian I,,CHSS,LANG,150,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,SC 327,19,100,Active,3.00,3.00,LEC
2228,S,ITAL, 201,03,1661,UGRD,Intermediate Italian I,,CHSS,LANG,150,8/29/22,12/17/22,12:00:00 PM,12:50:00 PM,M,,W,,F,,,SC 303,19,100,Active,3.00,3.00,LEC
2228,S,ITAL, 345,01,1662,UGRD,Conv & Comp: Intro Contem Ital,,CHSS,LANG,,8/29/22,12/17/22,,,,,,,,,,,19,100,Cancelled,3.00,3.00,LEC
2228,S,ITAL, 387,01,1663,UGRD,Italian American Cinema,,CHSS,LANG,34,8/29/22,12/17/22,1:00:00 PM,3:45:00 PM,,,,,F,,,DT 101,19,100,Active,3.00,3.00,LEC
2228,S,GRK, 101,01,1664,UGRD,Elem Classical Greek I,,CHSS,LANG,226,8/29/22,12/17/22,12:00:00 PM,12:50:00 PM,M,,W,,F,,,SH 205,17,100,Active,3.00,3.00,LEC
2228,S,LAT, 201,01,1665,UGRD,Intermediate Latin I,,CHSS,LANG,226,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,M,,W,,,,,DT 101,19,100,Active,3.00,3.00,LEC
2228,S,CHIN, 101,01,1666,UGRD,Elementary Chinese I,,CHSS,LANG,162,8/29/22,12/17/22,8:00:00 AM,8:50:00 AM,M,,W,,F,,,SH 103,19,100,Active,3.00,3.00,LEC
2228,S,CHIN, 101,02,1667,UGRD,Elementary Chinese I,,CHSS,LANG,602,8/29/22,12/17/22,8:00:00 AM,8:50:00 AM,M,,W,,F,,,DT 101,19,100,Active,3.00,3.00,LEC
2228,S,CHIN, 102,01,1668,UGRD,Elementary Chinese II,,CHSS,LANG,162,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,W,,F,,,SH 201,19,100,Active,3.00,3.00,LEC
2228,S,CHIN, 201,01,1669,UGRD,Intermediate Chinese I,,CHSS,LANG,162,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,F,,,SH 205,19,100,Active,3.00,3.00,LEC
2228,S,CHIN, 346,01,1670,UGRD,Adv Chinese Conv/Comp II,,CHSS,LANG,,8/29/22,12/17/22,,,,,,,,,,,19,100,Cancelled,3.00,3.00,LEC
2228,S,CHIN, 378,01,1671,UGRD,"Contem Chinese Soc, Politics",,CHSS,LANG,162,8/29/22,12/17/22,12:00:00 PM,12:50:00 PM,M,,W,,F,,,SH 201,19,100,Active,3.00,3.00,LEC
2228,S,ARAB, 101,01,1672,UGRD,Elementary Arabic I,,CHSS,LANG,461,8/29/22,12/17/22,5:30:00 PM,6:45:00 PM,,T,,Th,,,,SH 205,19,100,Active,3.00,3.00,LEC
2228,S,ARAB, 201,01,1673,UGRD,Intermediate Arabic I,,CHSS,LANG,461,8/29/22,12/17/22,7:00:00 PM,8:15:00 PM,,T,,Th,,,,SH 205,19,100,Active,3.00,3.00,LEC
2228,S,JPN, 101,01,1674,UGRD,Elementary Japanese I,,CHSS,LANG,230,8/29/22,12/17/22,8:00:00 AM,8:50:00 AM,M,,W,,F,,,DH 103,19,100,Active,3.00,3.00,LEC
2228,S,JPN, 101,02,1675,UGRD,Elementary Japanese I,,CHSS,LANG,230,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,W,,F,,,DH 103,19,100,Active,3.00,3.00,LEC
2228,S,JPN, 101,03,1676,UGRD,Elementary Japanese I,,CHSS,LANG,717,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,F,,,SH 102,19,100,Active,3.00,3.00,LEC
2228,S,JPN, 101,04,1677,UGRD,Elementary Japanese I,,CHSS,LANG,835,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,SC 220B,19,100,Active,3.00,3.00,LEC
2228,S,JPN, 102,01,1678,UGRD,Elementary Japanese II,,CHSS,LANG,835,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,W,,F,,,AF 206B,19,100,Active,3.00,3.00,LEC
2228,S,JPN, 102,02,1679,UGRD,Elementary Japanese II,,CHSS,LANG,813,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,SH 102,19,100,Active,3.00,3.00,LEC
2228,S,JPN, 201,01,1680,UGRD,Intermediate Japanese I,,CHSS,LANG,175,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,F,,,LL B13,19,100,Active,3.00,3.00,LEC
2228,S,JPN, 201,02,1681,UGRD,Intermediate Japanese I,,CHSS,LANG,175,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,BK 201,19,100,Active,3.00,3.00,LEC
2228,S,JPN, 201,03,1682,UGRD,Intermediate Japanese I,,CHSS,LANG,717,8/29/22,12/17/22,12:00:00 PM,12:50:00 PM,M,,W,,F,,,SH 103,19,100,Active,3.00,3.00,LEC
2228,S,JPN, 202,01,1683,UGRD,Intermediate Japanese II,,CHSS,LANG,175,8/29/22,12/17/22,12:00:00 PM,12:50:00 PM,M,,W,,F,,,BK 201,19,100,Active,3.00,3.00,LEC
2228,S,JPN, 343,01,1684,UGRD,Adv Jpn Grammar & Composition,,CHSS,LANG,272,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,,T,,Th,,,,DT 105,17,100,Active,3.00,3.00,LEC
2228,S,JPN, 346,01,1685,UGRD,Japanese Culture: Past & Prsnt,,CHSS,LANG,175,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,M,,W,,,,,DT 104,18,100,Active,3.00,3.00,LEC
2228,S,ENG, 103,01,1686,UGRD,Semnr in Rhetoric & Composit,Rhetoric of Music,CHSS,ENGL,169,8/29/22,12/17/22,8:00:00 AM,8:50:00 AM,M,,W,,F,,,DT 104,18,100,Active,3.00,3.00,LEC
2228,S,ENG, 103,02,1687,UGRD,Semnr in Rhetoric & Composit,Rhetoric of Music,CHSS,ENGL,169,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,W,,F,,,DT 201,18,100,Active,3.00,3.00,LEC
2228,S,ENG, 103,03,1688,UGRD,Semnr in Rhetoric & Composit,Rhetoric of Pop Culture,CHSS,ENGL,850,8/29/22,12/17/22,8:00:00 AM,8:50:00 AM,M,,W,,F,,,SC 303,19,100,Active,3.00,3.00,LEC
2228,S,ENG, 103,04,1689,UGRD,Semnr in Rhetoric & Composit,,CHSS,ENGL,,8/29/22,12/17/22,,,,,,,,,,,18,100,Cancelled,3.00,3.00,LEC
2228,S,ENG, 103,05,1690,UGRD,Semnr in Rhetoric & Composit,Cinematic Rhetorics,CHSS,ENGL,355,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,,T,,Th,,,,DT 102,18,100,Active,3.00,3.00,LEC
2228,S,FREN, 101,01,1691,UGRD,Elementary French I,,CHSS,LANG,234,8/29/22,12/17/22,8:00:00 AM,8:50:00 AM,M,,W,,F,,,BK 210,19,100,Active,3.00,3.00,LEC
2228,S,FREN, 101,02,1692,UGRD,Elementary French I,,CHSS,LANG,234,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,W,,F,,,BK 206,19,100,Active,3.00,3.00,LEC
2228,S,FREN, 101,03,1693,UGRD,Elementary French I,,CHSS,LANG,28,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,W,,F,,,BK 202,19,100,Active,3.00,3.00,LEC
2228,S,FREN, 101,04,1694,UGRD,Elementary French I,,CHSS,LANG,28,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,F,,,SC 319,19,100,Active,3.00,3.00,LEC
2228,S,FREN, 101,05,1695,UGRD,Elementary French I,,CHSS,LANG,362,8/29/22,12/17/22,8:00:00 AM,8:50:00 AM,M,,W,,F,,,SC 220A,18,100,Active,3.00,3.00,LEC
2228,S,FREN, 101,06,1696,UGRD,Elementary French I,,CHSS,LANG,131,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,BP 1106,19,100,Active,3.00,3.00,LEC
2228,S,FREN, 101,07,1697,UGRD,Elementary French I,,CHSS,LANG,131,8/29/22,12/17/22,12:00:00 PM,12:50:00 PM,M,,W,,F,,,BP 1106,19,100,Active,3.00,3.00,LEC
2228,S,FREN, 101,08,1698,UGRD,Elementary French I,,CHSS,LANG,362,8/29/22,12/17/22,12:00:00 PM,12:50:00 PM,M,,W,,F,,,SC 127,19,100,Active,3.00,3.00,LEC
2228,S,FREN, 102,01,1699,UGRD,Elementary French II,,CHSS,LANG,908,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,F,,,BK 202,19,100,Active,3.00,3.00,LEC
2228,S,FREN, 102,02,1700,UGRD,Elementary French II,,CHSS,LANG,908,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,BK 202,19,100,Active,3.00,3.00,LEC
2228,S,FREN, 102,03,1701,UGRD,Elementary French II,,CHSS,LANG,908,8/29/22,12/17/22,12:00:00 PM,12:50:00 PM,M,,W,,F,,,BK 202,19,100,Active,3.00,3.00,LEC
2228,S,FREN, 102,04,1702,UGRD,Elementary French II,,CHSS,LANG,446,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,W,,F,,,BK 201,19,100,Active,3.00,3.00,LEC
